FighterGrade,BodyKicksAbsorbed,ClinchStrikeHiMake,ClinchStrikeHiMiss,ClinchStrikeLoMake,ClinchStrikeLoMiss,DoubleLegDefends,DoubleLegTakedownAttempts,DoubleLegTakedownFail,DoubleLegTakedownSuccess,GroundStrikeHiMake,GroundStrikeHiMiss,GroundStrikeLoMake,GroundStrikeLoMiss,HeadKicksAbsorbed,HooksAbsorbed,JabsAbsorbed,LeftBodyKickMake,LeftBodyKickMiss,LeftHighKickMake,LeftHighKickMiss,LeftHookHiMake,LeftHookHiMiss,LeftHookLoMake,LeftHookLoMiss,LeftJabHiMake,LeftJabHiMiss,LeftJabLoMake,LeftJabLoMiss,LeftLegKickMake,LeftLegKickMiss,LeftOverhandMake,LeftOverhandMiss,LeftStraightHiMake,LeftStraightHiMiss,LeftStraightLoMake,LeftStraightLoMiss,LeftUppercutHiMake,LeftUppercutHiMiss,LeftUppercutLoMake,LeftUppercutLoMiss,LegKicksAbsorbed,NumberOfKnockDowns,NumberOfStuns,OverhandsAbsorbed,RightBodyKickMake,RightBodyKickMiss,RightHighKickMake,RightHighKickMiss,RightHookHiMake,RightHookHiMiss,RightHookLoMake,RightHookLoMiss,RightJabHiMake,RightJabHiMiss,RightJabLoMake,RightJabLoMiss,RightLegKickMake,RightLegKickMiss,RightOverhandMake,RightOverhandMiss,RightStraightHiMake,RightStraightHiMiss,RightStraightLoMake,RightStraightLoMiss,RightUppercutHiMake,RightUppercutHiMiss,RightUppercutLoMake,RightUppercutLoMiss,SingleLegDefends,SingleLegTakedownAttempts,SingleLegTakedownFail,SingleLegTakedownSuccess,StraightsAbsorbed,SubAttempts,TimesDoubleLegged,TimesKnockedDown,TimesSingleLegged,TimesStunned,TotalBodyKicksMade,TotalBodyKicksMissed,TotalBodyKicksThrown,TotalClinchStrikesMade,TotalClinchStrikesMissed,TotalClinchStrikesThrown,TotalElbowsMade,TotalElbowsMissed,TotalElbowsThrown,TotalGroundStrikesMade,TotalGroundStrikesMissed,TotalGroundStrikesThrown,TotalHighKicksMade,TotalHighKicksMissed,TotalHighKicksThrown,TotalHooksMade,TotalHooksMissed,TotalHooksThrown,TotalJabsMade,TotalJabsMissed,TotalJabsThrown,TotalKicksLanded,TotalKicksThrown,TotalLegKicksMade,TotalLegKicksMissed,TotalLegKicksThrown,TotalOverhandsMade,TotalOverhandsMissed,TotalOverhandsThrown,TotalPunchesLanded,TotalPunchesThrown,TotalSpinBackFistsMade,TotalStraightsMade,TotalStraightsMissed,TotalStraightsThrown,TotalStrikesLanded,TotalUppercutsMade,TotalUppercutsMissed,TotalUppercutsThrown,UppercutsAbsorbed
75,0.133333333,0.133333333,0.066666667,0.2,0.033333333,0,0,0,0,0.466666667,0.066666667,0.1,0,0,0.133333333,0.066666667,0,0.033333333,0,0,0.1,0.1,0.033333333,0,0.166666667,0.2,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.4,0,0,0,0.066666667,0.066666667,0,0.033333333,0,0.133333333,0,0,0,0,0,0,0.2,0,0,0.033333333,0.133333333,0.033333333,0,0,0.033333333,0,0,0,0,0.133333333,0.133333333,0,0.1,0,0,0.033333333,0,0,0.066666667,0.1,0.166666667,0.333333333,0.1,0.433333333,0,0,0,0.566666667,0.066666667,0.633333333,0,0.033333333,0.033333333,0.133333333,0.233333333,0.366666667,0.166666667,0.2,0.366666667,0.266666667,0.4,0.2,0,0.2,0,0.033333333,0.033333333,0.866666667,1.466666667,0,0.2,0.033333333,0.233333333,2,0.033333333,0,0.033333333,0
81,0.16,0.4,0.16,0.04,0.04,0.04,0.08,0.08,0,0.44,0.16,0.12,0,0.08,0.52,1.32,0.04,0.08,0,0,0.24,0.6,0.04,0,0,0,0,0,0.64,0.36,0.04,0.16,0.12,0.24,0,0,0.04,0.16,0,0,0.24,0.04,0,0,0.04,0.16,0,0.04,0.28,0.4,0.12,0.04,0.64,1.76,0,0.04,0.08,0.08,0,0,0.04,0,0,0,0,0.12,0.08,0,0.08,0.08,0.08,0,0.32,0,0.08,0,0,0,0.08,0.24,0.32,0.44,0.2,0.64,0.08,0,0.08,0.56,0.16,0.72,0,0.04,0.04,0.68,1.04,1.72,0.64,1.8,2.44,0.8,1.52,0.72,0.44,1.16,0.04,0.16,0.2,2.08,5.8,0,0.16,0.24,0.4,4,0.12,0.28,0.4,0.08
72,0.16,0.68,0.24,0.12,0,0,0,0,0,0.48,0.16,0,0,0,0.84,0.2,0,0,0,0,0.16,0.2,0,0,0,0.16,0,0.04,0.08,0,0.12,0.08,0.4,0.32,0,0,0,0,0,0,0.76,0,0.04,0.04,0.08,0.2,0,0,0.56,1.24,0,0.04,0.56,1.4,0.12,0.2,0.16,0.2,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0.04,0,0,0,0,0.08,0.2,0.28,0.8,0.24,1.04,0.08,0,0.08,0.48,0.16,0.64,0,0,0,0.72,1.48,2.2,0.68,1.8,2.48,0.32,0.72,0.24,0.2,0.44,0.12,0.12,0.24,2.76,6.72,0,0.44,0.32,0.76,4.48,0,0,0,0.04
81,0.12962963,0.037037037,0,0,0,0,0.018518519,0,0.018518519,0.092592593,0.055555556,0,0,0.018518519,0.425925926,0.277777778,0.203703704,0,0.018518519,0.018518519,0.074074074,0.222222222,0,0.018518519,0.037037037,0.203703704,0.018518519,0,0.074074074,0,0.018518519,0,0.148148148,0.111111111,0.092592593,0,0,0,0,0,0.314814815,0.018518519,0.018518519,0,0.12962963,0.018518519,0.018518519,0.055555556,0.296296296,0.185185185,0,0.018518519,0.425925926,1.333333333,0.018518519,0.018518519,0.518518519,0.12962963,0,0.018518519,0.018518519,0.055555556,0,0,0.037037037,0,0,0,0,0.185185185,0.185185185,0,0.259259259,0,0,0,0,0,0.333333333,0.018518519,0.351851852,0.037037037,0,0.037037037,0.074074074,0.074074074,0.148148148,0.092592593,0.055555556,0.148148148,0.037037037,0.074074074,0.111111111,0.37037037,0.444444444,0.814814815,0.5,1.555555556,2.055555556,0.962962963,1.185185185,0.592592593,0.12962963,0.722222222,0.018518519,0.018518519,0.037037037,1.222222222,3.407407407,0,0.259259259,0.166666667,0.425925926,2.62962963,0.037037037,0,0.037037037,0.055555556
87,0.068181818,0.386363636,0.159090909,0.090909091,0,0,0,0,0,1.045454545,0.681818182,0,0,0.022727273,0.886363636,0.931818182,0.340909091,0.045454545,0.068181818,0.159090909,0.386363636,1.204545455,0.022727273,0,0.522727273,0.840909091,0,0,0.386363636,0.068181818,0,0.045454545,0.045454545,0.136363636,0,0,0,0.045454545,0,0,0.659090909,0,0.022727273,0,0.227272727,0.159090909,0.136363636,0.454545455,0.477272727,0.75,0,0.022727273,0.295454545,0.636363636,0,0,1.136363636,0.340909091,0.045454545,0.045454545,0.25,0.636363636,0,0,0.022727273,0.045454545,0,0,0.090909091,0.045454545,0.022727273,0.022727273,0.477272727,0.068181818,0.068181818,0,0,0,0.568181818,0.204545455,0.772727273,0.477272727,0.159090909,0.636363636,0.136363636,0.090909091,0.227272727,1.045454545,0.681818182,1.727272727,0.204545455,0.613636364,0.818181818,0.886363636,1.977272727,2.863636364,0.818181818,1.477272727,2.295454545,2.295454545,3.522727273,1.522727273,0.409090909,1.931818182,0.045454545,0.090909091,0.136363636,2.545454545,7.25,0,0.295454545,0.772727273,1.068181818,6.295454545,0.022727273,0.090909091,0.113636364,0.022727273
72,0.72,0,0,0,0,0,0,0,0,0.12,0.04,0,0,0.08,0.76,1,0.04,0,0,0,0.44,1.4,0.04,0,0.4,1.44,0.04,0.08,0,0,0,0,0.08,0,0,0,0,0.04,0,0,1.28,0,0,0.04,0.24,0.08,0,0.08,0.32,0.48,0.04,0,0,0.04,0,0,0.52,0.08,0,0,0.28,0.56,0.04,0,0.08,0.08,0.04,0,0.32,0,0,0,0.56,0,0.04,0.04,0,0.04,0.28,0.08,0.36,0,0,0,0,0.04,0.04,0.12,0.04,0.16,0,0.08,0.08,0.84,1.88,2.72,0.44,1.56,2,0.8,1.04,0.52,0.08,0.6,0,0,0,1.8,5.92,0,0.4,0.56,0.96,2.72,0.12,0.12,0.24,0.08
84,0.133333333,0.033333333,0.033333333,0,0,0,0.033333333,0,0.033333333,0.066666667,0,0,0,0,0.5,0.233333333,0.266666667,0.066666667,0.066666667,0.833333333,0.8,0.566666667,0.266666667,0.033333333,0,0.033333333,0,0,0.233333333,0.133333333,0.033333333,0,0.866666667,0.533333333,0.133333333,0.133333333,0.2,0.266666667,0.166666667,0.1,0.6,0.033333333,0.033333333,0.033333333,0,0,0.033333333,0.066666667,0.2,0.633333333,0,0,0.9,2,0.133333333,0.166666667,0.633333333,0.333333333,0,0,0,0,0,0,0,0.033333333,0,0,0.233333333,0,0,0,0.3,0,0,0,0,0,0.266666667,0.066666667,0.333333333,0.033333333,0.033333333,0.066666667,0.033333333,0.166666667,0.2,0.066666667,0,0.066666667,0.1,0.9,1,1.266666667,1.233333333,2.5,1.033333333,2.2,3.233333333,1.233333333,2.666666667,0.866666667,0.466666667,1.333333333,0.033333333,0,0.033333333,3.733333333,8.266666667,0,1,0.666666667,1.666666667,5.133333333,0.366666667,0.4,0.766666667,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333,0.666666667,0.066666667,0.066666667,0,0.133333333,0.2,0.666666667,0,0.066666667,0,1.866666667,0,0,1,0.866666667,0,0,0,0,0,0.066666667,0,0.066666667,0,0,0.733333333,0,0,0,0.066666667,0.2,0,0.4,0,0.533333333,0,0,0,0,0,0,0,0,0,0.2,0.266666667,1,0.066666667,0.533333333,0,0.066666667,0,0,0,0.333333333,0.333333333,0,0.8,0,0,0.066666667,0,0.066666667,0.133333333,0.266666667,0.4,0,0,0,0,0,0,0,0,0,0,0.533333333,0.533333333,0.2,1.266666667,1.466666667,0,1.866666667,1.866666667,1.133333333,2.8,1,0.866666667,1.866666667,0,0.2,0.2,0.533333333,5.6,0,0.333333333,1.6,1.933333333,1.666666667,0,0.133333333,0.133333333,0.266666667
77,0.666666667,0.133333333,0.066666667,0,0,0,0.133333333,0,0.133333333,1.266666667,1.4,1.133333333,0.2,0.2,0.333333333,0.4,0,0,0,0,0,0.466666667,0,0,0.133333333,1,0,0,0.133333333,0.133333333,0,0,0,0,0,0.066666667,0,0,0,0,0.933333333,0,0,0.066666667,0,0,0,0,0.266666667,0.666666667,0.066666667,0,0,0.066666667,0,0,0.2,0.133333333,0,0.066666667,0,0.066666667,0,0,0,0.2,0,0,0,0,0,0,0.066666667,0,0,0,0,0.066666667,0,0,0,0.133333333,0.066666667,0.2,0,0.133333333,0.133333333,2.4,1.6,4,0,0,0,0.333333333,1.133333333,1.466666667,0.133333333,1.066666667,1.2,0.333333333,0.6,0.333333333,0.266666667,0.6,0,0.066666667,0.066666667,0.6,3.266666667,0,0,0.133333333,0.133333333,3.733333333,0,0.2,0.2,0
85,0.22,0.06,0.006666667,0.006666667,0,0.013333333,0.013333333,0.006666667,0.006666667,0.24,0.08,0.013333333,0,0.04,1.053333333,0.92,0.006666667,0.04,0.013333333,0.08,0.32,0.753333333,0.126666667,0.053333333,1.22,3.24,0.1,0.1,0.2,0.14,0,0,0.046666667,0.1,0,0.013333333,0.026666667,0.073333333,0.053333333,0.02,1.38,0.013333333,0.046666667,0.033333333,0.166666667,0.126666667,0.04,0.08,0.286666667,0.686666667,0.36,0.14,0.093333333,0.32,0.02,0.033333333,0.5,0.293333333,0,0.013333333,0.493333333,0.746666667,0.12,0.08,0.12,0.133333333,0.006666667,0.006666667,0.186666667,0.013333333,0.013333333,0,0.206666667,0.013333333,0.006666667,0,0.006666667,0,0.173333333,0.166666667,0.34,0.066666667,0.006666667,0.073333333,0.153333333,0.04,0.193333333,0.253333333,0.08,0.333333333,0.053333333,0.16,0.213333333,1.093333333,1.633333333,2.726666667,1.433333333,3.693333333,5.126666667,0.926666667,1.686666667,0.7,0.433333333,1.133333333,0,0.013333333,0.013333333,3.46,10,0,0.66,0.94,1.6,5.226666667,0.206666667,0.233333333,0.44,0.026666667
62,0.533333333,0,0.133333333,0.066666667,0,0,0,0,0,0,0,0,0,0.2,1.6,1.4,0,0,0,0.066666667,0.266666667,1.733333333,0,0,0.4,3.133333333,0.066666667,0,0,0,0.066666667,0,0,0.066666667,0,0,0,0,0,0,1,0,0,0.066666667,0.133333333,0.133333333,0,0,0.533333333,1.133333333,0,0.066666667,0,0.066666667,0,0,0.2,0.066666667,0,0.066666667,0.266666667,0.733333333,0,0.066666667,0,0.066666667,0,0,0,0.133333333,0.133333333,0,1.2,0,0.066666667,0,0,0,0.133333333,0.133333333,0.266666667,0.066666667,0.133333333,0.2,0.066666667,0.066666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.8,2.933333333,3.733333333,0.466666667,3.2,3.666666667,0.333333333,0.6,0.2,0.066666667,0.266666667,0.066666667,0.066666667,0.133333333,1.666666667,8.933333333,0,0.266666667,0.866666667,1.133333333,2.133333333,0,0.066666667,0.066666667,0.466666667
65,0.08,0,0.04,0.04,0,0,0.12,0.08,0.04,0.08,0.04,0,0,0.04,1.08,1.8,0.16,0.12,0,0,0.48,0.88,0.12,0,0.44,3.44,0,0.08,0.16,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.16,0.2,0,0.16,0.6,1.56,0.04,0.04,0,0.04,0,0,0.56,0.08,0,0.04,0.12,0.84,0.12,0.04,0,0.08,0,0,0,0.64,0.64,0,0.6,0,0,0,0,0.04,0.32,0.32,0.64,0.04,0.04,0.08,0,0.04,0.04,0.08,0.04,0.12,0,0.16,0.16,1.24,2.48,3.72,0.44,3.56,4,1.04,1.68,0.72,0.16,0.88,0,0.04,0.04,2,9.24,0.04,0.24,0.88,1.12,3.72,0,0.12,0.12,0.32
93,0.12173913,0.017391304,0,0,0,0,0,0,0,0.008695652,0.008695652,0,0,0.034782609,0.234782609,0.373913043,0.008695652,0.034782609,0,0.043478261,0.286956522,0.582608696,0.060869565,0.017391304,0.434782609,0.695652174,0.008695652,0,0.843478261,0.330434783,0.008695652,0.008695652,0,0.008695652,0,0,0,0.008695652,0.008695652,0,0.373913043,0,0,0,0.034782609,0,0.008695652,0.008695652,0.27826087,0.417391304,0.043478261,0.034782609,0,0,0,0,0.252173913,0.069565217,0.017391304,0.043478261,0.043478261,0.165217391,0.026086957,0.026086957,0.008695652,0.026086957,0,0,0,0.086956522,0.086956522,0,0.113043478,0,0,0.017391304,0,0.017391304,0.043478261,0.034782609,0.07826087,0.017391304,0,0.017391304,0.026086957,0,0.026086957,0.008695652,0.008695652,0.017391304,0.008695652,0.052173913,0.060869565,0.669565217,1.052173913,1.72173913,0.443478261,0.695652174,1.139130435,1.147826087,1.634782609,1.095652174,0.4,1.495652174,0.026086957,0.052173913,0.07826087,1.243478261,3.286956522,0,0.069565217,0.2,0.269565217,2.434782609,0.017391304,0.034782609,0.052173913,0.069565217
80,0.28,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0.08,3.08,3.6,0,0,0,0,0.44,1.16,0,0,1.76,2.72,0.24,0.08,0,0,0,0.12,0,0,0,0,0,0,0,0.04,1.52,0,0,0,0.2,0.16,0,0.12,0.28,1.12,0,0,0,0.04,0,0,0.56,0.32,0.04,0.24,0.36,0.6,0,0,0.04,0.16,0,0,0,0.04,0.04,0,2,0,0,0,0,0.16,0.2,0.16,0.36,0,0.04,0.04,0.2,0.2,0.4,0,0,0,0,0.12,0.12,0.72,2.28,3,2,2.84,4.84,0.76,1.36,0.56,0.32,0.88,0.04,0.36,0.4,3.2,9.56,0.04,0.36,0.6,0.96,4.32,0.04,0.2,0.24,0.56
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.32,0.1,0,0.02,0,0,0,0,0,2.68,0.26,0.22,0,0.04,0.22,0.16,0.16,0.04,0.04,0.04,0.04,0.08,0,0,0.04,0.68,0,0.02,0.78,0.18,0,0,0.02,0,0,0,0,0,0,0,0.72,0.04,0,0.32,0.26,0.08,0.04,0.2,0.16,0.22,0,0,0.04,0.28,0,0,0.24,0.16,0.06,0.2,0.02,0.22,0,0,0,0.02,0,0,0.06,0,0,0,0.2,0.06,0.1,0.1,0.02,0.1,0.42,0.12,0.54,0.12,0,0.12,0.64,0.16,0.8,2.9,0.26,3.16,0.08,0.24,0.32,0.2,0.3,0.5,0.08,0.98,1.06,1.52,2.22,1.02,0.34,1.36,0.06,0.2,0.26,0.56,2.28,0.06,0.04,0.22,0.26,5.78,0,0.02,0.02,0.08
86.5,0.590909091,0.181818182,0.090909091,0.090909091,0,0,0,0,0,0.75,0.136363636,0,0,0.022727273,0.522727273,0.204545455,0.363636364,0.159090909,0.022727273,0.318181818,0.181818182,0.431818182,0.045454545,0.068181818,0.068181818,0.204545455,0,0,0.5,0.159090909,0,0,0.704545455,1.431818182,0.318181818,0.227272727,0,0,0,0,0.954545455,0.136363636,0.068181818,0.022727273,0,0,0,0,0.909090909,1.159090909,0.045454545,0,0.795454545,2.5,0.045454545,0.022727273,0.113636364,0.068181818,0.022727273,0.068181818,0.090909091,0.068181818,0,0,0.159090909,0.113636364,0.090909091,0,0.227272727,0,0,0,0.045454545,0,0.068181818,0,0.136363636,0,0.363636364,0.159090909,0.522727273,0.272727273,0.090909091,0.363636364,0,0,0,0.75,0.136363636,0.886363636,0.022727273,0.318181818,0.340909091,1.181818182,1.659090909,2.840909091,0.909090909,2.727272727,3.636363636,1,1.704545455,0.613636364,0.227272727,0.840909091,0.022727273,0.068181818,0.090909091,3.75,10.13636364,0,1.113636364,1.727272727,2.840909091,6.340909091,0.25,0.113636364,0.363636364,0
62,0.666666667,0.133333333,0.066666667,0,0,0,0.066666667,0,0.066666667,0.666666667,0.2,0,0,0,0.466666667,1.333333333,0.133333333,0,0,0,0.666666667,0.666666667,0,0.066666667,0.133333333,0.333333333,0,0,0.133333333,0.133333333,0,0,0,0,0,0,0,0,0,0.066666667,0.933333333,0,0,0,0,0,0.066666667,0,0.066666667,0.933333333,0,0.133333333,0,0,0,0,0.333333333,0,0.066666667,0,0.066666667,0.066666667,0.066666667,0.066666667,0,0,0,0,0,0.466666667,0.2,0.266666667,1.533333333,0,0,0,0,0,0.133333333,0,0.133333333,0.133333333,0.066666667,0.2,0,0.066666667,0.066666667,0.666666667,0.2,0.866666667,0.066666667,0,0.066666667,0.733333333,1.8,2.533333333,0.133333333,0.333333333,0.466666667,0.666666667,0.8,0.466666667,0.133333333,0.6,0.066666667,0,0.066666667,1.2,3.6,0,0.133333333,0.133333333,0.266666667,2.6,0,0.066666667,0.066666667,0.333333333
88,0.256,0.056,0.016,0.008,0,0.032,0.008,0,0.008,1.12,0.32,0.136,0.008,0.04,0.72,0.776,0.072,0.048,0.088,0.248,0.76,1.184,0.144,0.048,1.352,2.32,0.016,0.064,0.024,0.008,0.032,0.104,0,0,0,0.008,0.104,0.144,0.072,0.008,0.592,0.024,0.048,0.128,0.008,0,0.008,0.024,0.088,0.224,0.04,0.016,0,0.008,0,0,0.208,0.032,0.104,0.144,0.304,0.696,0.016,0.016,0.016,0,0.008,0.008,0.096,0.024,0.016,0.008,0.248,0.032,0,0.024,0.024,0.024,0.08,0.048,0.128,0.064,0.016,0.08,0.064,0.04,0.104,1.256,0.328,1.584,0.096,0.272,0.368,1.032,1.472,2.504,1.368,2.392,3.76,0.408,0.768,0.232,0.04,0.272,0.136,0.248,0.384,3.128,8.144,0.008,0.32,0.72,1.04,5.032,0.2,0.16,0.36,0.12
82,0,0.2,0,0,0,0,0.066666667,0.066666667,0,1.8,0.333333333,0,0,0.066666667,0.466666667,0.133333333,0.066666667,0,0,0,0,0,0,0,0,0.133333333,0.066666667,0,0.133333333,0.066666667,0,0,0,0.066666667,0,0,0,0.066666667,0,0,0.066666667,0,0,0.133333333,0.133333333,0.066666667,0,0.066666667,0.133333333,0.133333333,0,0,0.066666667,0.266666667,0,0,0,0.066666667,0,0,0,0.2,0,0,0,0.066666667,0,0,0,0.266666667,0.2,0.066666667,0.2,0,0,0.066666667,0,0.066666667,0.2,0.066666667,0.266666667,0.2,0,0.2,0,0,0,1.8,0.333333333,2.133333333,0,0.066666667,0.066666667,0.133333333,0.133333333,0.266666667,0.133333333,0.4,0.533333333,0.333333333,0.6,0.133333333,0.133333333,0.266666667,0,0,0,0.466666667,1.466666667,0,0,0.266666667,0.266666667,2.8,0,0.133333333,0.133333333,0.533333333
82,0.206896552,0.206896552,0.034482759,0,0,0,0,0,0,0.206896552,0.068965517,0,0,0.24137931,1.413793103,2.24137931,0.068965517,0.034482759,0.034482759,0.206896552,0.310344828,0.896551724,0.034482759,0.034482759,1.103448276,4.310344828,0.068965517,0.344827586,0.517241379,0.310344828,0,0.034482759,0,0,0.034482759,0,0,0,0,0,0.172413793,0,0.034482759,0.034482759,0.034482759,0,0.034482759,0.034482759,0.24137931,0.310344828,0,0,0,0.034482759,0,0,0.620689655,0.310344828,0.068965517,0.344827586,0.413793103,0.724137931,0,0.034482759,0.103448276,0.034482759,0,0,0.034482759,0.034482759,0.034482759,0,0.448275862,0,0,0.034482759,0,0,0.103448276,0.034482759,0.137931034,0.206896552,0.034482759,0.24137931,0,0.034482759,0.034482759,0.206896552,0.068965517,0.275862069,0.068965517,0.24137931,0.310344828,0.586206897,1.24137931,1.827586207,1.172413793,4.689655172,5.862068966,1.310344828,2.206896552,1.137931034,0.620689655,1.75862069,0.068965517,0.379310345,0.448275862,2.586206897,9.724137931,0,0.448275862,0.75862069,1.206896552,4.103448276,0.103448276,0.034482759,0.137931034,0.206896552
79,0.133333333,0,0,0,0,0,0.033333333,0,0.033333333,1.7,0.3,0.533333333,0,0.033333333,0.3,0.666666667,0,0,0,0,0.3,0.233333333,0.033333333,0,0.233333333,0.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.066666667,0.033333333,0.033333333,0,0.1,0,0.133333333,0,0,0,0,0,0,0.133333333,0,0.066666667,0.066666667,0.133333333,0.066666667,0,0,0.033333333,0,0,0,0,0.266666667,0.166666667,0.1,0.166666667,0.1,0,0,0,0,0.033333333,0.033333333,0.066666667,0,0,0,0.066666667,0,0.066666667,2.233333333,0.3,2.533333333,0,0.1,0.1,0.333333333,0.366666667,0.7,0.233333333,0.433333333,0.666666667,0.166666667,0.3,0.133333333,0,0.133333333,0.066666667,0.066666667,0.133333333,0.833333333,1.9,0.033333333,0.133333333,0.066666667,0.2,3.733333333,0.033333333,0,0.033333333,0.066666667
89,0.141509434,0.009433962,0,0.009433962,0,0.018867925,0.028301887,0.028301887,0,0.858490566,0.122641509,0.056603774,0,0.037735849,1.056603774,1.056603774,0.188679245,0.018867925,0.028301887,0.066037736,0.424528302,0.405660377,0.094339623,0.009433962,0.764150943,0.716981132,0.08490566,0.018867925,0.018867925,0.028301887,0.018867925,0.028301887,0.009433962,0.009433962,0,0,0.047169811,0.094339623,0.009433962,0,0.481132075,0.075471698,0.018867925,0.254716981,0.132075472,0.037735849,0,0.028301887,0.264150943,0.264150943,0.103773585,0.018867925,0.047169811,0.066037736,0,0,0.330188679,0.141509434,0.150943396,0.20754717,0.264150943,0.311320755,0.009433962,0.009433962,0.122641509,0.066037736,0.028301887,0,0.066037736,0.056603774,0.037735849,0.018867925,0.29245283,0.075471698,0.018867925,0.009433962,0.037735849,0.047169811,0.320754717,0.056603774,0.377358491,0.018867925,0,0.018867925,0.537735849,0.150943396,0.688679245,0.91509434,0.122641509,1.037735849,0.028301887,0.094339623,0.122641509,0.886792453,0.698113208,1.58490566,0.896226415,0.801886792,1.698113208,0.698113208,1.018867925,0.349056604,0.169811321,0.518867925,0.169811321,0.235849057,0.405660377,2.462264151,4.698113208,0,0.283018868,0.330188679,0.613207547,4.820754717,0.20754717,0.160377358,0.367924528,0.150943396
71,0.333333333,1.6,0.333333333,0,0,0.066666667,0,0,0,0.733333333,0.4,0.2,0,0.066666667,0.266666667,0.266666667,0.133333333,0.066666667,0,0.333333333,0.066666667,0.4,0.066666667,0,0.466666667,0.466666667,0,0.066666667,0.133333333,0,0,0,0,0,0,0.066666667,0,0.133333333,0,0,0.666666667,0,0,0,0.133333333,0,0,0.133333333,0.066666667,0.533333333,0,0.066666667,0,0,0,0,1.133333333,0.133333333,0.066666667,0.066666667,0.266666667,0.466666667,0,0.066666667,0,0.133333333,0,0,0.066666667,0,0,0,0.2,0,0.066666667,0,0,0,0.266666667,0.066666667,0.333333333,1.6,0.333333333,1.933333333,0,0,0,0.933333333,0.4,1.333333333,0,0.466666667,0.466666667,0.2,1,1.2,0.466666667,0.533333333,1,1.533333333,2.2,1.266666667,0.133333333,1.4,0.066666667,0.066666667,0.133333333,2.6,5.4,0,0.266666667,0.6,0.866666667,5.133333333,0,0.266666667,0.266666667,0.066666667
77,0.133333333,0,0,0,0,0,0.133333333,0.133333333,0,0,0,0,0,0,0.933333333,1.6,0.266666667,0,0,0,0.266666667,0.6,0.066666667,0.066666667,1.333333333,2.266666667,0,0,0.2,0.133333333,0,0,0,0.066666667,0,0,0,0.066666667,0,0,0.133333333,0,0,0,0,0.4,0.066666667,0.533333333,0.533333333,0.8,0.066666667,0,0,0.066666667,0,0,0.2,0.066666667,0.6,1.133333333,0.2,0.666666667,0,0,0.066666667,0.066666667,0.133333333,0,0,0.2,0.133333333,0.066666667,0.133333333,0,0,0.066666667,0,0,0.266666667,0.4,0.666666667,0,0,0,0,0,0,0,0,0,0.066666667,0.533333333,0.6,0.933333333,1.466666667,2.4,1.333333333,2.333333333,3.666666667,0.733333333,1.866666667,0.4,0.2,0.6,0.6,1.133333333,1.733333333,3.266666667,9.066666667,0,0.2,0.733333333,0.933333333,4.6,0.2,0.133333333,0.333333333,0.333333333
80,0,0.666666667,0.102564103,0.153846154,0,0.025641026,0.025641026,0,0.025641026,0.794871795,0.102564103,0.794871795,0.025641026,0.025641026,0.205128205,0.102564103,0,0.025641026,0,0.025641026,0.025641026,0.076923077,0,0,1.358974359,1.333333333,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0.025641026,0.025641026,0.076923077,0.102564103,0.025641026,0,0.076923077,0.076923077,0,0,0,0,0,0,0.102564103,0.025641026,0,0.025641026,0.358974359,0.282051282,0,0,0.025641026,0,0,0,0.025641026,0.076923077,0.051282051,0.025641026,0.076923077,0.051282051,0,0,0,0.025641026,0.076923077,0.128205128,0.205128205,0.820512821,0.102564103,0.923076923,0,0,0,1.58974359,0.128205128,1.717948718,0.025641026,0.025641026,0.051282051,0.102564103,0.153846154,0.256410256,1.358974359,1.333333333,2.692307692,0.256410256,0.435897436,0.153846154,0.025641026,0.179487179,0,0.025641026,0.025641026,2.666666667,4.564102564,0,0.358974359,0.282051282,0.641025641,5.128205128,0.025641026,0,0.025641026,0.025641026